post_id,timestamp,risk_level,confidence,prob_high,prob_medium,prob_low,needs_review,method
,2009-02-09,low,0.01,0.333,0.324,0.343,True,embedding
,2015-07-03,high,0.002,0.339,0.324,0.337,True,embedding
,2016-05-27,medium,0.005,0.327,0.339,0.334,True,embedding
,2016-10-19,medium,0.006,0.324,0.341,0.335,True,embedding
,2008-03-25,low,0.009,0.331,0.329,0.34,True,embedding
,2011-07-13,low,0.021,0.307,0.336,0.357,True,embedding
,2009-03-26,low,0.015,0.33,0.325,0.345,True,embedding
,2012-09-22,low,0.029,0.332,0.307,0.361,True,embedding
,2009-10-28,high,0.003,0.343,0.318,0.34,True,embedding
,2013-11-11,low,0.004,0.308,0.344,0.348,True,embedding
,2011-11-08,medium,0.001,0.335,0.336,0.329,True,embedding
,2015-10-27,high,0.009,0.342,0.333,0.325,True,embedding
,2014-07-14,low,0.011,0.334,0.321,0.345,True,embedding
,2009-05-12,medium,0.004,0.339,0.343,0.318,True,embedding
,2011-11-10,high,0.0,0.341,0.318,0.341,True,embedding
,2011-03-28,high,0.002,0.335,0.332,0.333,True,embedding
,2015-11-09,medium,0.013,0.341,0.354,0.305,True,embedding
,2017-04-13,high,0.027,0.352,0.325,0.323,True,embedding
,2011-01-22,medium,0.029,0.328,0.357,0.315,True,embedding
,2016-03-29,low,0.012,0.335,0.319,0.347,True,embedding
,2012-11-16,low,0.036,0.327,0.31,0.363,True,embedding
,2010-05-10,medium,0.063,0.319,0.382,0.299,True,embedding
,2012-01-15,medium,0.039,0.32,0.359,0.32,True,embedding
,2009-07-21,medium,0.005,0.334,0.339,0.327,True,embedding
,2011-04-20,low,0.004,0.335,0.326,0.339,True,embedding
,2012-07-29,medium,0.006,0.33,0.338,0.332,True,embedding
,2012-09-05,high,0.009,0.342,0.333,0.325,True,embedding
,2011-03-03,low,0.007,0.325,0.334,0.341,True,embedding
,2016-04-08,medium,0.01,0.338,0.348,0.314,True,embedding
,2009-08-04,low,0.006,0.337,0.32,0.343,True,embedding
,2011-02-21,low,0.019,0.317,0.332,0.351,True,embedding
,2012-06-12,medium,0.004,0.325,0.339,0.335,True,embedding
,2009-06-03,low,0.013,0.317,0.335,0.348,True,embedding
,2011-11-25,low,0.001,0.336,0.326,0.337,True,embedding
,2017-01-21,high,0.017,0.346,0.325,0.329,True,embedding
,2017-03-16,medium,0.018,0.336,0.354,0.31,True,embedding
,2011-08-18,medium,0.01,0.334,0.344,0.323,True,embedding
,2008-03-17,low,0.009,0.333,0.325,0.342,True,embedding
,2012-09-01,high,0.013,0.348,0.317,0.335,True,embedding
,2013-01-18,medium,0.001,0.329,0.336,0.335,True,embedding
,2015-07-29,low,0.056,0.309,0.318,0.374,True,embedding
,2013-08-30,high,0.005,0.341,0.336,0.324,True,embedding
,2011-06-15,high,0.002,0.338,0.326,0.336,True,embedding
,2017-05-20,low,0.037,0.317,0.323,0.36,True,embedding
,2009-11-01,medium,0.044,0.318,0.363,0.319,True,embedding
,2010-11-20,medium,0.016,0.328,0.344,0.328,True,embedding
,2014-10-07,high,0.002,0.337,0.328,0.335,True,embedding
,2016-12-10,high,0.019,0.355,0.309,0.336,True,embedding
,2015-03-08,medium,0.009,0.334,0.343,0.324,True,embedding
,2014-10-15,medium,0.002,0.334,0.336,0.33,True,embedding
,2016-06-14,low,0.003,0.334,0.329,0.337,True,embedding
,2011-12-06,medium,0.014,0.326,0.344,0.33,True,embedding
,2012-06-08,medium,0.039,0.315,0.362,0.323,True,embedding
,2010-02-05,low,0.028,0.331,0.311,0.359,True,embedding
,2015-04-21,high,0.012,0.343,0.331,0.326,True,embedding
,2017-06-11,high,0.0,0.35,0.299,0.35,True,embedding
,2010-02-18,low,0.007,0.334,0.325,0.341,True,embedding
,2011-01-11,high,0.005,0.341,0.336,0.323,True,embedding
,2012-11-09,low,0.02,0.333,0.314,0.353,True,embedding
,2017-08-26,low,0.002,0.34,0.318,0.342,True,embedding
,2015-06-29,high,0.025,0.351,0.323,0.326,True,embedding
,2009-02-02,low,0.01,0.336,0.317,0.346,True,embedding
,2012-03-01,low,0.093,0.31,0.287,0.403,True,embedding
,2010-07-21,high,0.014,0.344,0.33,0.326,True,embedding
,2015-05-09,high,0.004,0.34,0.324,0.336,True,embedding
,2014-02-23,high,0.048,0.372,0.304,0.324,True,embedding
,2017-03-19,high,0.001,0.339,0.338,0.323,True,embedding
,2017-07-02,high,0.007,0.338,0.331,0.331,True,embedding
,2016-10-15,low,0.01,0.326,0.332,0.342,True,embedding
,2015-07-21,medium,0.014,0.333,0.347,0.32,True,embedding
,2015-09-06,low,0.006,0.33,0.332,0.338,True,embedding
,2009-03-18,low,0.016,0.316,0.334,0.35,True,embedding
,2017-11-17,low,0.006,0.332,0.33,0.338,True,embedding
,2011-03-04,low,0.008,0.316,0.338,0.346,True,embedding
,2014-03-13,low,0.006,0.336,0.322,0.342,True,embedding
,2016-04-03,medium,0.026,0.31,0.358,0.332,True,embedding
,2017-02-20,low,0.01,0.326,0.332,0.342,True,embedding
,2017-04-27,low,0.022,0.319,0.329,0.351,True,embedding
,2017-03-07,high,0.003,0.341,0.338,0.321,True,embedding
,2015-08-28,high,0.018,0.346,0.326,0.328,True,embedding
,2009-04-27,high,0.004,0.34,0.324,0.336,True,embedding
,2017-10-10,medium,0.019,0.327,0.346,0.327,True,embedding
,2008-11-16,medium,0.003,0.327,0.338,0.335,True,embedding
,2015-04-14,low,0.007,0.335,0.323,0.342,True,embedding
,2015-02-17,low,0.01,0.329,0.331,0.341,True,embedding
,2014-05-07,medium,0.057,0.334,0.391,0.275,True,embedding
,2016-07-23,low,0.003,0.334,0.329,0.337,True,embedding
,2016-09-18,high,0.008,0.34,0.332,0.329,True,embedding
,2010-11-04,low,0.004,0.332,0.332,0.336,True,embedding
,2016-04-14,low,0.002,0.326,0.336,0.338,True,embedding
,2008-04-09,low,0.011,0.335,0.319,0.346,True,embedding
,2015-03-15,high,0.041,0.364,0.313,0.323,True,embedding
,2016-07-10,medium,0.029,0.328,0.357,0.315,True,embedding
,2012-08-07,low,0.115,0.32,0.245,0.435,True,embedding
,2013-11-12,medium,0.061,0.323,0.384,0.293,True,embedding
,2009-11-23,low,0.015,0.335,0.315,0.35,True,embedding
,2016-07-23,low,0.01,0.331,0.328,0.341,True,embedding
,2016-03-20,high,0.017,0.347,0.322,0.33,True,embedding
,2012-06-19,high,0.03,0.357,0.316,0.327,True,embedding
,2016-04-19,low,0.009,0.332,0.327,0.341,True,embedding
,2011-11-15,medium,0.008,0.314,0.347,0.339,True,embedding
,2016-03-16,low,0.003,0.337,0.323,0.34,True,embedding
,2015-09-28,low,0.01,0.322,0.334,0.344,True,embedding
,2009-01-28,low,0.06,0.322,0.295,0.382,True,embedding
,2011-01-25,low,0.059,0.319,0.303,0.378,True,embedding
,2012-03-03,medium,0.007,0.325,0.341,0.334,True,embedding
,2013-05-25,high,0.004,0.337,0.33,0.333,True,embedding
,2009-09-18,medium,0.037,0.299,0.369,0.332,True,embedding
,2012-08-18,medium,0.005,0.301,0.352,0.347,True,embedding
,2008-06-16,low,0.002,0.336,0.326,0.338,True,embedding
,2017-09-12,medium,0.001,0.336,0.337,0.327,True,embedding
,2009-11-21,low,0.044,0.322,0.312,0.366,True,embedding
,2013-02-23,medium,0.045,0.327,0.372,0.301,True,embedding
,2017-11-23,medium,0.044,0.324,0.368,0.308,True,embedding
,2009-01-01,low,0.007,0.341,0.31,0.348,True,embedding
,2016-12-16,medium,0.002,0.341,0.343,0.316,True,embedding
,2014-01-12,high,0.031,0.355,0.32,0.324,True,embedding
,2015-10-28,low,0.011,0.332,0.324,0.343,True,embedding
,2016-01-19,low,0.044,0.318,0.319,0.363,True,embedding
,2015-07-30,high,0.018,0.354,0.31,0.336,True,embedding
,2011-03-12,high,0.01,0.351,0.308,0.341,True,embedding
,2016-08-30,medium,0.002,0.331,0.335,0.333,True,embedding
,2017-01-12,high,0.025,0.354,0.329,0.317,True,embedding
,2010-04-07,low,0.007,0.333,0.326,0.34,True,embedding
,2015-04-29,medium,0.001,0.327,0.337,0.336,True,embedding
,2008-03-05,medium,0.005,0.321,0.342,0.337,True,embedding
,2015-09-23,high,0.018,0.356,0.338,0.307,True,embedding
,2013-03-16,high,0.001,0.353,0.294,0.352,True,embedding
,2012-12-17,medium,0.005,0.324,0.341,0.336,True,embedding
,2017-02-12,low,0.036,0.318,0.323,0.359,True,embedding
,2009-09-21,high,0.006,0.343,0.337,0.32,True,embedding
,2010-07-26,low,0.018,0.33,0.323,0.348,True,embedding
,2016-05-02,low,0.012,0.331,0.325,0.343,True,embedding
,2009-07-14,low,0.024,0.329,0.318,0.353,True,embedding
,2012-01-22,medium,0.001,0.327,0.337,0.336,True,embedding
,2008-11-22,low,0.024,0.328,0.321,0.352,True,embedding
,2010-06-07,medium,0.0,0.316,0.342,0.342,True,embedding
,2008-05-19,high,0.002,0.338,0.336,0.327,True,embedding
,2012-10-26,medium,0.009,0.334,0.343,0.323,True,embedding
,2015-12-01,high,0.012,0.343,0.331,0.326,True,embedding
,2016-07-04,high,0.0,0.344,0.312,0.344,True,embedding
,2017-02-22,low,0.014,0.338,0.31,0.352,True,embedding
,2011-08-24,medium,0.003,0.338,0.341,0.321,True,embedding
,2012-08-27,high,0.007,0.341,0.325,0.334,True,embedding
,2016-10-06,high,0.016,0.345,0.329,0.326,True,embedding
,2009-11-26,low,0.004,0.328,0.334,0.338,True,embedding
,2016-04-18,low,0.008,0.34,0.312,0.348,True,embedding
,2017-03-24,medium,0.016,0.331,0.347,0.322,True,embedding
,2016-12-29,medium,0.016,0.329,0.345,0.325,True,embedding
,2017-05-11,low,0.017,0.345,0.294,0.362,True,embedding
,2016-01-04,medium,0.02,0.324,0.348,0.328,True,embedding
,2012-05-31,medium,0.014,0.31,0.352,0.338,True,embedding
,2016-04-14,medium,0.002,0.335,0.337,0.329,True,embedding
,2009-05-06,high,0.0,0.337,0.337,0.326,True,embedding
,2016-10-09,medium,0.01,0.344,0.354,0.302,True,embedding
,2016-10-31,medium,0.021,0.327,0.348,0.326,True,embedding
,2016-01-31,medium,0.007,0.331,0.338,0.331,True,embedding
,2014-04-15,high,0.014,0.346,0.332,0.322,True,embedding
,2017-01-04,medium,0.008,0.34,0.348,0.313,True,embedding
,2012-04-05,medium,0.043,0.3,0.372,0.329,True,embedding
,2010-03-05,high,0.018,0.364,0.29,0.346,True,embedding
,2016-09-20,low,0.012,0.33,0.328,0.342,True,embedding
,2009-03-19,low,0.032,0.324,0.321,0.356,True,embedding
,2017-10-25,low,0.01,0.323,0.333,0.343,True,embedding
,2010-02-25,high,0.021,0.349,0.323,0.328,True,embedding
,2014-06-23,medium,0.027,0.325,0.352,0.323,True,embedding
,2009-07-16,medium,0.018,0.331,0.349,0.32,True,embedding
,2016-09-25,low,0.003,0.327,0.335,0.338,True,embedding
,2015-08-23,high,0.0,0.34,0.32,0.34,True,embedding
,2008-12-03,low,0.009,0.332,0.327,0.341,True,embedding
,2017-08-10,medium,0.014,0.328,0.343,0.329,True,embedding
,2010-08-27,medium,0.018,0.334,0.352,0.314,True,embedding
,2014-09-03,high,0.005,0.344,0.318,0.339,True,embedding
,2017-08-01,medium,0.035,0.309,0.363,0.328,True,embedding
,2011-11-02,low,0.011,0.327,0.331,0.342,True,embedding
,2014-09-16,high,0.002,0.336,0.33,0.334,True,embedding
,2016-09-30,medium,0.005,0.332,0.337,0.331,True,embedding
,2012-03-29,high,0.003,0.339,0.325,0.336,True,embedding
,2016-02-04,high,0.007,0.339,0.332,0.329,True,embedding
,2011-10-31,high,0.001,0.337,0.327,0.336,True,embedding
,2013-10-08,low,0.078,0.314,0.294,0.392,True,embedding
,2016-09-29,medium,0.013,0.33,0.343,0.327,True,embedding
,2016-04-19,low,0.042,0.341,0.276,0.383,True,embedding
,2008-05-12,low,0.008,0.338,0.316,0.346,True,embedding
,2009-10-17,high,0.026,0.359,0.308,0.333,True,embedding
,2011-06-18,low,0.022,0.32,0.329,0.351,True,embedding
,2012-01-28,low,0.021,0.342,0.295,0.363,True,embedding
,2017-05-02,low,0.026,0.328,0.317,0.354,True,embedding
,2010-10-08,high,0.024,0.353,0.318,0.329,True,embedding
,2016-08-03,medium,0.013,0.326,0.344,0.331,True,embedding
,2013-10-15,medium,0.025,0.321,0.352,0.327,True,embedding
,2010-03-21,low,0.003,0.327,0.335,0.338,True,embedding
,2013-01-17,low,0.009,0.335,0.321,0.344,True,embedding
,2012-02-27,high,0.002,0.336,0.334,0.33,True,embedding
,2009-04-07,low,0.001,0.334,0.331,0.335,True,embedding
,2016-07-20,medium,0.029,0.319,0.355,0.326,True,embedding
,2009-10-26,low,0.008,0.331,0.33,0.339,True,embedding
,2013-07-21,low,0.003,0.339,0.32,0.342,True,embedding
,2017-07-06,low,0.007,0.333,0.328,0.34,True,embedding
,2008-12-15,medium,0.002,0.334,0.336,0.33,True,embedding
,2009-11-22,high,0.001,0.347,0.307,0.346,True,embedding
,2016-06-13,medium,0.003,0.338,0.341,0.321,True,embedding
,2011-01-17,low,0.004,0.288,0.354,0.358,True,embedding
,2017-03-09,high,0.017,0.359,0.299,0.342,True,embedding
,2011-12-09,high,0.006,0.342,0.336,0.322,True,embedding
,2014-12-14,high,0.003,0.338,0.335,0.327,True,embedding
,2015-05-05,medium,0.009,0.325,0.342,0.333,True,embedding
,2016-08-13,medium,0.013,0.327,0.343,0.33,True,embedding
,2017-03-26,high,0.05,0.375,0.299,0.325,True,embedding
,2015-09-09,high,0.003,0.34,0.337,0.323,True,embedding
,2017-06-24,low,0.025,0.32,0.328,0.353,True,embedding
,2012-08-19,medium,0.005,0.317,0.344,0.339,True,embedding
,2016-09-16,low,0.006,0.334,0.327,0.34,True,embedding
,2012-03-13,medium,0.008,0.328,0.34,0.332,True,embedding
,2015-02-22,medium,0.049,0.318,0.367,0.315,True,embedding
,2014-12-16,low,0.014,0.335,0.316,0.349,True,embedding
,2016-11-10,medium,0.025,0.337,0.362,0.301,True,embedding
,2015-01-25,low,0.02,0.329,0.323,0.349,True,embedding
,2014-08-22,low,0.018,0.33,0.323,0.348,True,embedding
,2014-10-29,medium,0.005,0.332,0.337,0.331,True,embedding
,2016-12-01,low,0.015,0.329,0.326,0.344,True,embedding
,2016-12-02,high,0.043,0.365,0.313,0.322,True,embedding
,2009-03-18,low,0.016,0.329,0.327,0.345,True,embedding
,2008-11-12,high,0.004,0.342,0.32,0.338,True,embedding
,2010-12-25,low,0.019,0.334,0.313,0.353,True,embedding
,2011-08-17,medium,0.033,0.311,0.361,0.328,True,embedding
,2009-11-09,medium,0.006,0.316,0.345,0.339,True,embedding
,2012-03-06,low,0.08,0.306,0.307,0.387,True,embedding
,2013-02-07,low,0.003,0.334,0.329,0.337,True,embedding
,2008-11-12,low,0.001,0.327,0.336,0.337,True,embedding
,2014-10-30,medium,0.002,0.335,0.337,0.329,True,embedding
,2016-07-08,low,0.026,0.331,0.311,0.357,True,embedding
,2013-04-21,high,0.003,0.343,0.318,0.34,True,embedding
,2011-02-05,low,0.016,0.303,0.34,0.356,True,embedding
,2016-04-09,low,0.02,0.328,0.324,0.348,True,embedding
,2012-12-03,medium,0.008,0.332,0.34,0.327,True,embedding
,2011-10-10,high,0.004,0.342,0.32,0.338,True,embedding
,2009-10-24,medium,0.031,0.336,0.367,0.297,True,embedding
,2008-03-04,high,0.017,0.36,0.297,0.343,True,embedding
,2009-05-11,low,0.022,0.328,0.322,0.35,True,embedding
,2017-02-28,medium,0.031,0.324,0.355,0.321,True,embedding
,2017-11-01,high,0.001,0.34,0.339,0.321,True,embedding
,2017-02-14,medium,0.033,0.326,0.359,0.315,True,embedding
,2015-11-25,high,0.0,0.348,0.304,0.348,True,embedding
,2016-04-20,medium,0.003,0.34,0.343,0.317,True,embedding
,2008-03-31,low,0.046,0.331,0.292,0.377,True,embedding
,2011-06-18,low,0.006,0.32,0.337,0.343,True,embedding
,2011-04-26,low,0.013,0.333,0.321,0.346,True,embedding
,2017-02-24,medium,0.011,0.33,0.341,0.329,True,embedding
,2009-03-05,medium,0.005,0.335,0.34,0.324,True,embedding
,2017-10-19,medium,0.014,0.333,0.347,0.32,True,embedding
,2015-07-19,low,0.011,0.329,0.33,0.341,True,embedding
,2016-11-21,medium,0.017,0.343,0.36,0.297,True,embedding
,2012-01-04,low,0.019,0.333,0.315,0.352,True,embedding
,2013-01-23,low,0.018,0.332,0.319,0.35,True,embedding
,2017-02-01,high,0.001,0.337,0.336,0.327,True,embedding
,2012-10-30,low,0.03,0.328,0.314,0.358,True,embedding
,2009-06-28,high,0.012,0.344,0.332,0.324,True,embedding
,2014-01-11,high,0.013,0.343,0.327,0.33,True,embedding
,2012-04-27,medium,0.045,0.299,0.373,0.328,True,embedding
,2016-06-14,high,0.01,0.34,0.33,0.33,True,embedding
,2009-09-04,low,0.052,0.33,0.288,0.382,True,embedding
,2013-10-12,low,0.013,0.319,0.334,0.347,True,embedding
,2009-01-17,low,0.015,0.332,0.32,0.347,True,embedding
,2013-01-05,low,0.012,0.337,0.314,0.349,True,embedding
,2009-11-20,high,0.096,0.406,0.285,0.31,True,embedding
,2014-08-15,low,0.004,0.339,0.318,0.343,True,embedding
,2015-03-21,high,0.009,0.348,0.313,0.339,True,embedding
,2017-04-10,high,0.01,0.342,0.332,0.326,True,embedding
,2014-09-29,low,0.03,0.325,0.32,0.355,True,embedding
,2009-09-19,medium,0.034,0.322,0.356,0.322,True,embedding
,2017-11-06,low,0.045,0.33,0.295,0.375,True,embedding
,2009-01-17,high,0.011,0.343,0.326,0.332,True,embedding
,2009-12-07,low,0.013,0.33,0.328,0.343,True,embedding
,2015-07-17,high,0.0,0.337,0.326,0.337,True,embedding
,2017-02-25,high,0.023,0.35,0.324,0.327,True,embedding
,2016-12-15,low,0.003,0.333,0.331,0.336,True,embedding
,2016-02-15,medium,0.017,0.331,0.348,0.321,True,embedding
,2013-01-30,high,0.009,0.342,0.324,0.333,True,embedding
,2014-03-29,low,0.015,0.343,0.299,0.358,True,embedding
,2008-10-06,low,0.026,0.322,0.326,0.352,True,embedding
,2010-02-15,low,0.022,0.314,0.332,0.354,True,embedding
,2016-03-26,high,0.012,0.342,0.328,0.33,True,embedding
,2013-09-25,medium,0.009,0.328,0.34,0.331,True,embedding
,2011-06-30,low,0.025,0.304,0.336,0.361,True,embedding
,2016-12-08,medium,0.037,0.329,0.366,0.305,True,embedding
,2016-01-14,high,0.0,0.335,0.331,0.335,True,embedding
,2008-10-06,medium,0.01,0.332,0.342,0.326,True,embedding
,2016-12-11,high,0.001,0.335,0.334,0.331,True,embedding
,2009-09-14,low,0.003,0.331,0.333,0.336,True,embedding
,2017-08-01,medium,0.008,0.335,0.343,0.321,True,embedding
,2014-06-19,low,0.02,0.328,0.324,0.348,True,embedding
,2016-09-03,low,0.063,0.317,0.303,0.38,True,embedding
,2017-09-15,high,0.001,0.341,0.34,0.319,True,embedding
,2009-01-19,medium,0.026,0.329,0.355,0.316,True,embedding
,2012-10-03,high,0.014,0.343,0.329,0.328,True,embedding
,2016-02-29,medium,0.005,0.329,0.338,0.333,True,embedding
,2015-03-17,high,0.012,0.342,0.329,0.33,True,embedding
,2013-10-26,medium,0.009,0.331,0.34,0.329,True,embedding
,2017-04-10,low,0.019,0.333,0.315,0.352,True,embedding
,2012-07-15,low,0.019,0.332,0.318,0.351,True,embedding
,2016-03-02,high,0.02,0.349,0.323,0.329,True,embedding
,2012-12-07,low,0.008,0.332,0.328,0.34,True,embedding
,2011-07-02,medium,0.009,0.326,0.342,0.333,True,embedding
,2011-05-27,low,0.021,0.324,0.327,0.348,True,embedding
,2016-09-24,medium,0.012,0.331,0.343,0.326,True,embedding
,2015-10-09,low,0.018,0.333,0.316,0.351,True,embedding
,2009-02-02,low,0.009,0.335,0.32,0.344,True,embedding
,2014-04-19,low,0.013,0.346,0.295,0.359,True,embedding
,2014-09-03,medium,0.022,0.328,0.35,0.322,True,embedding
,2013-07-31,low,0.027,0.312,0.331,0.358,True,embedding
,2013-04-25,high,0.011,0.347,0.317,0.336,True,embedding
,2015-11-14,high,0.001,0.334,0.332,0.333,True,embedding
,2009-02-12,low,0.081,0.319,0.281,0.4,True,embedding
,2017-02-04,high,0.0,0.335,0.33,0.335,True,embedding
,2010-03-06,low,0.008,0.324,0.334,0.342,True,embedding
,2012-08-24,low,0.005,0.339,0.317,0.344,True,embedding
,2017-03-09,high,0.017,0.359,0.299,0.342,True,embedding
,2016-04-14,low,0.002,0.326,0.336,0.338,True,embedding
,2014-01-05,high,0.01,0.345,0.335,0.32,True,embedding
,2017-06-14,high,0.017,0.352,0.313,0.335,True,embedding
,2009-04-28,low,0.031,0.325,0.319,0.356,True,embedding
,2008-03-10,high,0.026,0.358,0.31,0.332,True,embedding
,2011-01-25,low,0.011,0.327,0.331,0.342,True,embedding
,2017-05-11,high,0.024,0.355,0.314,0.331,True,embedding
,2010-04-21,medium,0.063,0.329,0.392,0.279,True,embedding
,2014-02-25,low,0.005,0.335,0.325,0.34,True,embedding
,2011-09-20,medium,0.01,0.33,0.34,0.33,True,embedding
,2009-01-29,low,0.071,0.319,0.291,0.39,True,embedding
,2010-03-08,high,0.008,0.342,0.324,0.334,True,embedding
,2008-09-24,low,0.01,0.337,0.316,0.347,True,embedding
,2013-02-02,medium,0.054,0.31,0.372,0.318,True,embedding
,2015-10-03,low,0.021,0.339,0.301,0.36,True,embedding
,2016-06-12,medium,0.011,0.343,0.354,0.304,True,embedding
,2017-11-10,low,0.049,0.336,0.28,0.385,True,embedding
,2014-05-20,low,0.115,0.318,0.249,0.433,True,embedding
,2017-08-01,medium,0.001,0.337,0.338,0.324,True,embedding
,2016-08-13,medium,0.017,0.341,0.358,0.301,True,embedding
,2009-08-17,low,0.004,0.352,0.292,0.356,True,embedding
,2008-11-16,medium,0.003,0.327,0.338,0.335,True,embedding
,2012-02-02,low,0.002,0.335,0.327,0.337,True,embedding
,2016-02-29,medium,0.01,0.327,0.341,0.331,True,embedding
,2012-05-26,low,0.002,0.328,0.335,0.337,True,embedding
,2017-02-11,medium,0.005,0.328,0.338,0.333,True,embedding
,2013-03-21,medium,0.019,0.316,0.351,0.332,True,embedding
,2016-03-15,medium,0.02,0.332,0.352,0.315,True,embedding
,2016-01-19,high,0.007,0.346,0.316,0.339,True,embedding
,2014-03-29,medium,0.015,0.321,0.347,0.332,True,embedding
,2013-07-17,low,0.006,0.326,0.334,0.34,True,embedding
,2012-09-02,low,0.015,0.33,0.325,0.345,True,embedding
,2016-09-16,medium,0.01,0.32,0.345,0.335,True,embedding
,2016-09-11,high,0.008,0.341,0.326,0.333,True,embedding
,2015-07-15,high,0.022,0.351,0.32,0.329,True,embedding
,2010-02-08,medium,0.006,0.33,0.338,0.332,True,embedding
,2015-02-11,medium,0.0,0.33,0.335,0.335,True,embedding
,2015-01-08,low,0.006,0.318,0.338,0.344,True,embedding
,2009-05-24,low,0.001,0.345,0.309,0.346,True,embedding
,2012-04-01,low,0.025,0.337,0.301,0.362,True,embedding
,2016-06-21,medium,0.019,0.32,0.35,0.331,True,embedding
,2017-05-11,medium,0.004,0.338,0.342,0.32,True,embedding
,2017-11-02,high,0.004,0.345,0.341,0.314,True,embedding
,2015-10-24,medium,0.009,0.334,0.343,0.323,True,embedding
,2011-06-06,low,0.021,0.328,0.322,0.349,True,embedding
,2015-12-09,high,0.016,0.353,0.31,0.337,True,embedding
,2014-05-01,medium,0.012,0.322,0.345,0.333,True,embedding
,2015-07-16,high,0.008,0.34,0.332,0.328,True,embedding
,2011-01-14,low,0.009,0.347,0.297,0.356,True,embedding
,2015-04-07,medium,0.022,0.326,0.348,0.326,True,embedding
,2012-10-12,low,0.026,0.327,0.32,0.353,True,embedding
,2008-11-12,high,0.006,0.339,0.328,0.333,True,embedding
,2016-03-27,low,0.002,0.33,0.334,0.336,True,embedding
,2011-09-30,low,0.001,0.333,0.332,0.334,True,embedding
,2009-07-20,low,0.018,0.326,0.328,0.346,True,embedding
,2016-05-02,low,0.001,0.339,0.321,0.34,True,embedding
,2015-04-25,medium,0.012,0.334,0.346,0.32,True,embedding
,2008-05-10,medium,0.026,0.31,0.358,0.332,True,embedding
,2016-06-07,low,0.01,0.333,0.323,0.343,True,embedding
