post_id,rule_risk_level,embedding_risk_level,llm_risk_level,final_risk_level,ensemble_confidence,method_agreement,sources_used
608,low,high,,medium,0.002,False,embedding+rule
609,low,high,,medium,0.004,False,embedding+rule
610,low,high,,medium,0.001,False,embedding+rule
611,low,low,,low,0.039,True,embedding+rule
612,low,medium,,medium,0.119,False,embedding+rule
613,low,low,,low,0.021,True,embedding+rule
614,low,low,,low,0.004,True,embedding+rule
615,high,high,,high,0.188,True,embedding+rule
616,low,low,,low,0.151,True,embedding+rule
617,low,low,,low,0.011,True,embedding+rule
618,low,low,,low,0.013,True,embedding+rule
619,low,high,,medium,0.012,False,embedding+rule
620,low,medium,,medium,0.147,False,embedding+rule
621,low,medium,,medium,0.013,False,embedding+rule
622,low,low,,low,0.002,True,embedding+rule
623,low,low,,low,0.145,True,embedding+rule
624,low,high,,medium,0.001,False,embedding+rule
625,low,low,,low,0.123,True,embedding+rule
626,medium,medium,,medium,0.215,True,embedding+rule
627,low,low,,low,0.004,True,embedding+rule
628,low,low,,low,0.002,True,embedding+rule
629,low,low,,low,0.004,True,embedding+rule
630,low,medium,,medium,0.149,False,embedding+rule
631,low,high,,medium,0.001,False,embedding+rule
632,low,medium,,medium,0.002,False,embedding+rule
633,low,low,,low,0.029,True,embedding+rule
634,low,high,,medium,0.009,False,embedding+rule
635,low,high,,medium,0.003,False,embedding+rule
636,low,high,,medium,0.15,False,embedding+rule
637,low,medium,,medium,0.004,False,embedding+rule
638,low,medium,,medium,0.082,False,embedding+rule
639,high,high,,high,0.366,True,embedding+rule
640,low,high,,medium,0.029,False,embedding+rule
641,low,low,,low,0.013,True,embedding+rule
642,medium,medium,,medium,0.16,True,embedding+rule
643,low,low,,low,0.078,True,embedding+rule
644,low,medium,,medium,0.004,False,embedding+rule
645,medium,medium,,medium,0.251,True,embedding+rule
646,low,low,,low,0.007,True,embedding+rule
647,low,medium,,medium,0.126,False,embedding+rule
648,low,low,,low,0.01,True,embedding+rule
649,low,low,,low,0.009,True,embedding+rule
650,low,medium,,medium,0.024,False,embedding+rule
651,low,low,,low,0.007,True,embedding+rule
652,low,high,,medium,0.021,False,embedding+rule
653,low,low,,low,0.008,True,embedding+rule
654,low,high,,medium,0.002,False,embedding+rule
655,low,low,,low,0.009,True,embedding+rule
656,medium,medium,,medium,0.194,True,embedding+rule
657,low,medium,,medium,0.018,False,embedding+rule
658,low,low,,low,0.04,True,embedding+rule
659,low,low,,low,0.002,True,embedding+rule
660,low,low,,low,0.128,True,embedding+rule
661,low,medium,,medium,0.016,False,embedding+rule
662,low,low,,low,0.013,True,embedding+rule
663,low,high,,medium,0.002,False,embedding+rule
664,low,low,,low,0.008,True,embedding+rule
665,low,low,,low,0.01,True,embedding+rule
666,low,medium,,medium,0.117,False,embedding+rule
667,low,high,,medium,0.15,False,embedding+rule
668,medium,medium,,medium,0.283,True,embedding+rule
669,high,high,,high,0.183,True,embedding+rule
670,low,low,,low,0.011,True,embedding+rule
671,low,medium,,medium,0.015,False,embedding+rule
672,low,high,,medium,0.001,False,embedding+rule
673,medium,medium,,medium,0.195,True,embedding+rule
674,low,high,,medium,0.0,False,embedding+rule
675,high,medium,,medium,0.282,False,embedding+rule
676,low,low,,low,0.023,True,embedding+rule
677,low,low,,low,0.003,True,embedding+rule
678,low,low,,low,0.006,True,embedding+rule
679,low,medium,,medium,0.005,False,embedding+rule
680,low,medium,,medium,0.003,False,embedding+rule
681,low,medium,,medium,0.155,False,embedding+rule
682,low,low,,low,0.005,True,embedding+rule
683,medium,medium,,medium,0.27,True,embedding+rule
684,low,low,,low,0.009,True,embedding+rule
685,low,low,,low,0.009,True,embedding+rule
686,low,high,,medium,0.001,False,embedding+rule
687,low,low,,low,0.015,True,embedding+rule
688,low,high,,medium,0.006,False,embedding+rule
689,low,high,,medium,0.034,False,embedding+rule
690,low,medium,,medium,0.112,False,embedding+rule
691,low,high,,medium,0.005,False,embedding+rule
692,low,low,,low,0.14,True,embedding+rule
693,low,low,,low,0.006,True,embedding+rule
694,low,low,,low,0.007,True,embedding+rule
695,low,low,,low,0.006,True,embedding+rule
696,high,high,,high,0.214,True,embedding+rule
697,low,low,,low,0.002,True,embedding+rule
698,low,high,,medium,0.004,False,embedding+rule
699,low,high,,medium,0.026,False,embedding+rule
700,low,low,,low,0.015,True,embedding+rule
701,low,medium,,medium,0.017,False,embedding+rule
702,low,low,,low,0.022,True,embedding+rule
703,low,high,,medium,0.005,False,embedding+rule
704,low,low,,low,0.147,True,embedding+rule
705,low,high,,medium,0.0,False,embedding+rule
706,low,high,,medium,0.011,False,embedding+rule
707,low,low,,low,0.002,True,embedding+rule
708,low,medium,,medium,0.009,False,embedding+rule
709,low,high,,medium,0.004,False,embedding+rule
710,low,low,,low,0.007,True,embedding+rule
711,low,low,,low,0.013,True,embedding+rule
712,low,low,,low,0.011,True,embedding+rule
713,low,high,,medium,0.154,False,embedding+rule
714,low,medium,,medium,0.004,False,embedding+rule
715,low,low,,low,0.013,True,embedding+rule
716,medium,medium,,medium,0.28,True,embedding+rule
717,low,high,,medium,0.0,False,embedding+rule
718,low,medium,,medium,0.11,False,embedding+rule
719,low,high,,medium,0.001,False,embedding+rule
720,low,low,,low,0.002,True,embedding+rule
721,low,medium,,medium,0.004,False,embedding+rule
722,low,low,,low,0.01,True,embedding+rule
723,low,low,,low,0.032,True,embedding+rule
724,low,high,,medium,0.028,False,embedding+rule
725,low,medium,,medium,0.034,False,embedding+rule
726,low,high,,medium,0.147,False,embedding+rule
727,low,medium,,medium,0.116,False,embedding+rule
728,low,high,,medium,0.006,False,embedding+rule
729,low,medium,,medium,0.004,False,embedding+rule
730,low,low,,low,0.009,True,embedding+rule
731,low,low,,low,0.009,True,embedding+rule
732,low,high,,medium,0.01,False,embedding+rule
733,low,low,,low,0.004,True,embedding+rule
734,low,medium,,medium,0.153,False,embedding+rule
735,low,low,,low,0.115,True,embedding+rule
736,low,medium,,medium,0.036,False,embedding+rule
737,low,low,,low,0.009,True,embedding+rule
738,low,low,,low,0.004,True,embedding+rule
739,low,low,,low,0.006,True,embedding+rule
740,medium,medium,,medium,0.256,True,embedding+rule
741,low,low,,low,0.013,True,embedding+rule
742,low,high,,medium,0.005,False,embedding+rule
743,low,high,,medium,0.001,False,embedding+rule
744,low,low,,low,0.041,True,embedding+rule
745,low,high,,medium,0.0,False,embedding+rule
746,low,low,,low,0.004,True,embedding+rule
747,low,low,,low,0.143,True,embedding+rule
748,low,high,,medium,0.009,False,embedding+rule
749,low,low,,low,0.001,True,embedding+rule
750,low,high,,medium,0.005,False,embedding+rule
751,low,high,,medium,0.009,False,embedding+rule
752,low,low,,low,0.015,True,embedding+rule
753,low,high,,medium,0.013,False,embedding+rule
754,low,low,,low,0.154,True,embedding+rule
755,low,high,,medium,0.012,False,embedding+rule
756,medium,medium,,medium,0.21,True,embedding+rule
757,low,low,,low,0.003,True,embedding+rule
758,low,medium,,medium,0.028,False,embedding+rule
759,low,low,,low,0.035,True,embedding+rule
760,low,high,,medium,0.004,False,embedding+rule
761,low,low,,low,0.005,True,embedding+rule
762,medium,medium,,medium,0.184,True,embedding+rule
763,low,low,,low,0.011,True,embedding+rule
764,medium,medium,,medium,0.181,True,embedding+rule
765,low,low,,low,0.025,True,embedding+rule
766,low,low,,low,0.058,True,embedding+rule
767,low,medium,,medium,0.001,False,embedding+rule
768,medium,medium,,medium,0.166,True,embedding+rule
769,low,low,,low,0.027,True,embedding+rule
770,low,medium,,medium,0.106,False,embedding+rule
771,low,low,,low,0.001,True,embedding+rule
772,low,medium,,medium,0.153,False,embedding+rule
773,low,low,,low,0.114,True,embedding+rule
774,low,medium,,medium,0.003,False,embedding+rule
775,low,medium,,medium,0.009,False,embedding+rule
776,low,medium,,medium,0.031,False,embedding+rule
777,low,high,,medium,0.004,False,embedding+rule
778,medium,medium,,medium,0.174,True,embedding+rule
779,low,low,,low,0.003,True,embedding+rule
780,low,low,,low,0.007,True,embedding+rule
781,low,medium,,medium,0.005,False,embedding+rule
782,high,high,,high,0.17,True,embedding+rule
783,low,high,,medium,0.011,False,embedding+rule
784,low,medium,,medium,0.003,False,embedding+rule
785,low,medium,,medium,0.14,False,embedding+rule
786,medium,low,,low,0.161,False,embedding+rule
787,low,low,,low,0.141,True,embedding+rule
788,low,low,,low,0.161,True,embedding+rule
789,medium,medium,,medium,0.167,True,embedding+rule
790,low,medium,,medium,0.023,False,embedding+rule
791,high,high,,high,0.3,True,embedding+rule
792,low,medium,,medium,0.017,False,embedding+rule
793,low,low,,low,0.011,True,embedding+rule
794,low,high,,medium,0.008,False,embedding+rule
795,low,medium,,medium,0.006,False,embedding+rule
796,low,high,,medium,0.004,False,embedding+rule
797,low,low,,low,0.004,True,embedding+rule
798,low,medium,,medium,0.151,False,embedding+rule
799,low,low,,low,0.013,True,embedding+rule
800,low,high,,medium,0.151,False,embedding+rule
801,low,low,,low,0.001,True,embedding+rule
802,low,low,,low,0.026,True,embedding+rule
803,low,low,,low,0.122,True,embedding+rule
804,low,low,,low,0.001,True,embedding+rule
805,low,medium,,medium,0.006,False,embedding+rule
806,low,medium,,medium,0.028,False,embedding+rule
807,low,low,,low,0.145,True,embedding+rule
808,low,low,,low,0.008,True,embedding+rule
809,low,low,,low,0.138,True,embedding+rule
810,low,low,,low,0.03,True,embedding+rule
811,low,high,,medium,0.015,False,embedding+rule
812,low,high,,medium,0.149,False,embedding+rule
813,low,medium,,medium,0.024,False,embedding+rule
814,low,medium,,medium,0.171,False,embedding+rule
815,low,low,,low,0.002,True,embedding+rule
816,low,high,,medium,0.13,False,embedding+rule
817,low,medium,,medium,0.013,False,embedding+rule
818,low,medium,,medium,0.004,False,embedding+rule
819,low,low,,low,0.052,True,embedding+rule
820,low,low,,low,0.006,True,embedding+rule
821,low,high,,medium,0.0,False,embedding+rule
822,low,medium,,medium,0.002,False,embedding+rule
823,medium,medium,,medium,0.199,True,embedding+rule
824,low,low,,low,0.011,True,embedding+rule
825,low,low,,low,0.079,True,embedding+rule
826,low,medium,,medium,0.013,False,embedding+rule
827,low,low,,low,0.168,True,embedding+rule
828,low,low,,low,0.003,True,embedding+rule
829,low,low,,low,0.02,True,embedding+rule
830,low,low,,low,0.078,True,embedding+rule
831,low,low,,low,0.003,True,embedding+rule
832,low,medium,,medium,0.018,False,embedding+rule
833,low,low,,low,0.004,True,embedding+rule
834,low,high,,medium,0.003,False,embedding+rule
835,low,low,,low,0.003,True,embedding+rule
836,low,low,,low,0.052,True,embedding+rule
837,low,medium,,medium,0.001,False,embedding+rule
838,high,high,,high,0.291,True,embedding+rule
839,low,low,,low,0.04,True,embedding+rule
840,low,low,,low,0.042,True,embedding+rule
841,low,medium,,medium,0.161,False,embedding+rule
842,low,medium,,medium,0.002,False,embedding+rule
843,high,high,,high,0.316,True,embedding+rule
844,low,high,,medium,0.002,False,embedding+rule
845,low,high,,medium,0.004,False,embedding+rule
846,low,medium,,medium,0.005,False,embedding+rule
847,low,low,,low,0.021,True,embedding+rule
848,low,low,,low,0.117,True,embedding+rule
849,low,low,,low,0.017,True,embedding+rule
850,low,low,,low,0.021,True,embedding+rule
851,low,medium,,medium,0.006,False,embedding+rule
852,low,low,,low,0.001,True,embedding+rule
853,low,low,,low,0.007,True,embedding+rule
854,low,high,,medium,0.001,False,embedding+rule
855,low,low,,low,0.005,True,embedding+rule
856,low,low,,low,0.134,True,embedding+rule
857,low,low,,low,0.014,True,embedding+rule
858,low,medium,,medium,0.034,False,embedding+rule
859,low,medium,,medium,0.024,False,embedding+rule
860,low,low,,low,0.002,True,embedding+rule
861,low,medium,,medium,0.02,False,embedding+rule
862,low,medium,,medium,0.152,False,embedding+rule
863,low,low,,low,0.006,True,embedding+rule
864,low,medium,,medium,0.002,False,embedding+rule
865,low,medium,,medium,0.121,False,embedding+rule
866,low,low,,low,0.006,True,embedding+rule
867,low,high,,medium,0.002,False,embedding+rule
868,low,low,,low,0.001,True,embedding+rule
869,low,medium,,medium,0.002,False,embedding+rule
870,high,high,,high,0.197,True,embedding+rule
871,low,low,,low,0.021,True,embedding+rule
872,low,medium,,medium,0.003,False,embedding+rule
873,low,low,,low,0.01,True,embedding+rule
874,low,low,,low,0.029,True,embedding+rule
875,medium,medium,,medium,0.272,True,embedding+rule
876,low,high,,medium,0.006,False,embedding+rule
877,low,high,,medium,0.008,False,embedding+rule
878,low,low,,low,0.031,True,embedding+rule
879,low,medium,,medium,0.009,False,embedding+rule
880,low,low,,low,0.002,True,embedding+rule
881,low,low,,low,0.046,True,embedding+rule
882,medium,medium,,medium,0.166,True,embedding+rule
883,low,low,,low,0.006,True,embedding+rule
884,low,medium,,medium,0.003,False,embedding+rule
885,low,medium,,medium,0.114,False,embedding+rule
886,low,high,,medium,0.017,False,embedding+rule
887,medium,medium,,medium,0.185,True,embedding+rule
888,low,medium,,medium,0.026,False,embedding+rule
889,low,high,,medium,0.003,False,embedding+rule
890,low,low,,low,0.13,True,embedding+rule
891,low,medium,,medium,0.112,False,embedding+rule
892,low,medium,,medium,0.01,False,embedding+rule
893,low,medium,,medium,0.007,False,embedding+rule
894,medium,medium,,medium,0.199,True,embedding+rule
895,low,low,,low,0.155,True,embedding+rule
896,low,medium,,medium,0.084,False,embedding+rule
897,medium,medium,,medium,0.172,True,embedding+rule
898,low,low,,low,0.028,True,embedding+rule
899,low,low,,low,0.013,True,embedding+rule
900,low,medium,,medium,0.012,False,embedding+rule
901,low,medium,,medium,0.005,False,embedding+rule
902,low,low,,low,0.003,True,embedding+rule
903,low,low,,low,0.001,True,embedding+rule
904,low,low,,low,0.157,True,embedding+rule
905,low,low,,low,0.006,True,embedding+rule
906,low,low,,low,0.037,True,embedding+rule
907,low,medium,,medium,0.034,False,embedding+rule
908,low,medium,,medium,0.001,False,embedding+rule
909,low,low,,low,0.032,True,embedding+rule
910,low,medium,,medium,0.005,False,embedding+rule
911,medium,medium,,medium,0.237,True,embedding+rule
912,low,medium,,medium,0.013,False,embedding+rule
913,low,medium,,medium,0.004,False,embedding+rule
914,low,low,,low,0.007,True,embedding+rule
915,low,high,,medium,0.118,False,embedding+rule
916,low,medium,,medium,0.03,False,embedding+rule
917,low,medium,,medium,0.029,False,embedding+rule
918,low,high,,medium,0.007,False,embedding+rule
919,low,medium,,medium,0.002,False,embedding+rule
920,low,medium,,medium,0.009,False,embedding+rule
921,low,low,,low,0.001,True,embedding+rule
922,low,low,,low,0.002,True,embedding+rule
923,low,low,,low,0.008,True,embedding+rule
924,low,high,,medium,0.004,False,embedding+rule
925,medium,low,,low,0.172,False,embedding+rule
926,low,medium,,medium,0.034,False,embedding+rule
927,medium,medium,,medium,0.161,True,embedding+rule
928,low,low,,low,0.001,True,embedding+rule
929,low,medium,,medium,0.028,False,embedding+rule
930,low,low,,low,0.034,True,embedding+rule
931,low,low,,low,0.006,True,embedding+rule
932,low,low,,low,0.017,True,embedding+rule
933,low,high,,medium,0.01,False,embedding+rule
934,low,medium,,medium,0.004,False,embedding+rule
935,low,medium,,medium,0.117,False,embedding+rule
936,low,low,,low,0.013,True,embedding+rule
937,low,low,,low,0.04,True,embedding+rule
938,low,low,,low,0.011,True,embedding+rule
939,low,medium,,medium,0.002,False,embedding+rule
940,low,high,,medium,0.0,False,embedding+rule
941,low,high,,medium,0.006,False,embedding+rule
942,low,low,,low,0.002,True,embedding+rule
943,medium,medium,,medium,0.165,True,embedding+rule
944,low,low,,low,0.001,True,embedding+rule
945,low,medium,,medium,0.003,False,embedding+rule
946,low,low,,low,0.009,True,embedding+rule
947,low,low,,low,0.029,True,embedding+rule
948,low,low,,low,0.013,True,embedding+rule
949,high,high,,high,0.185,True,embedding+rule
950,medium,medium,,medium,0.188,True,embedding+rule
951,low,low,,low,0.009,True,embedding+rule
952,low,high,,medium,0.002,False,embedding+rule
953,low,low,,low,0.028,True,embedding+rule
954,low,medium,,medium,0.009,False,embedding+rule
955,medium,medium,,medium,0.276,True,embedding+rule
956,low,low,,low,0.153,True,embedding+rule
957,low,low,,low,0.037,True,embedding+rule
958,low,low,,low,0.004,True,embedding+rule
959,low,high,,medium,0.009,False,embedding+rule
960,low,high,,medium,0.149,False,embedding+rule
961,low,low,,low,0.039,True,embedding+rule
962,medium,medium,,medium,0.276,True,embedding+rule
963,high,high,,high,0.302,True,embedding+rule
964,low,low,,low,0.142,True,embedding+rule
965,low,low,,low,0.003,True,embedding+rule
966,low,medium,,medium,0.028,False,embedding+rule
967,low,high,,medium,0.018,False,embedding+rule
968,low,low,,low,0.018,True,embedding+rule
969,low,high,,medium,0.008,False,embedding+rule
970,low,low,,low,0.006,True,embedding+rule
971,low,low,,low,0.035,True,embedding+rule
972,low,low,,low,0.006,True,embedding+rule
